,Portfolio_Ret,Mean_Field_Ret,Common_Noise_Factor
2015-11-19,0.006678,-0.001123,16.989999771118164
2015-11-20,-0.0008813333333333335,0.00381,15.470000267028809
2015-11-23,-0.006928666666666666,-0.001235,15.619999885559082
2015-11-24,0.0048066666666666666,0.001222,15.930000305175781
2015-11-25,-0.004382,-0.000129,15.1899995803833
2015-11-27,4.599999999999982e-05,0.000594,15.119999885559082
2015-11-30,-0.0048323333333333334,-0.004641,16.1299991607666
2015-12-01,0.006843333333333332,0.010681,14.670000076293945
2015-12-02,-0.008353333333333332,-0.010996,15.90999984741211
2015-12-03,-0.0076163333333333335,-0.014374,18.110000610351562
2015-12-04,0.030867999999999996,0.020526,14.8100004196167
2015-12-07,-0.004157333333333333,-0.00699,15.84000015258789
2015-12-08,-0.007951999999999999,-0.00649,17.600000381469727
2015-12-09,-0.010099666666666667,-0.007739,19.610000610351562
2015-12-10,0.002735333333333333,0.002251,19.34000015258789
2015-12-11,-0.016446333333333334,-0.019423,24.389999389648438
2015-12-14,0.0011646666666666665,0.004756,22.729999542236328
2015-12-15,0.009512,0.010619,20.950000762939453
2015-12-16,0.015255999999999999,0.014515,17.860000610351562
2015-12-17,-0.016116333333333333,-0.015041,18.940000534057617
2015-12-18,-0.027445333333333332,-0.017797,20.700000762939453
2015-12-21,0.013486,0.007778,18.700000762939453
2015-12-22,0.0031456666666666664,0.008817,16.600000381469727
2015-12-23,0.010959000000000002,0.012418,15.569999694824219
2015-12-24,-0.0029716666666666663,-0.001599,15.739999771118164
2015-12-28,-0.004291666666666667,-0.002179,16.90999984741211
2015-12-29,0.011291666666666667,0.01063,16.079999923706055
2015-12-30,-0.007941666666666666,-0.007217,17.290000915527344
2015-12-31,-0.011949333333333334,-0.009412,18.209999084472656
2016-01-04,-0.014025666666666665,-0.015304,20.700000762939453
2016-01-05,-0.006713333333333334,0.002012,19.34000015258789
2016-01-06,-0.014557666666666668,-0.013115,20.59000015258789
2016-01-07,-0.030459333333333335,-0.0237,24.989999771118164
2016-01-08,-0.010929666666666666,-0.010838,27.010000228881836
2016-01-11,0.007959666666666667,0.000853,24.299999237060547
2016-01-12,0.004878666666666667,0.007803,22.469999313354492
2016-01-13,-0.020604,-0.024965,25.219999313354492
2016-01-14,0.013608,0.016696,23.950000762939453
2016-01-15,-0.01977,-0.021599,27.020000457763672
2016-01-19,0.005991666666666667,0.000532,26.049999237060547
2016-01-20,-0.009352000000000001,-0.011694,27.59000015258789
2016-01-21,0.0006636666666666666,0.005195,26.690000534057617
2016-01-22,0.030759333333333333,0.020284,22.34000015258789
2016-01-25,-0.016255666666666665,-0.015638,24.149999618530273
2016-01-26,0.018849,0.014144,22.5
2016-01-27,-0.02217833333333333,-0.010863,23.110000610351562
2016-01-28,0.008108,0.005529,22.420000076293945
2016-01-29,0.032242,0.02476,20.200000762939453
2016-02-01,-0.009027666666666666,-0.000443,19.979999542236328
2016-02-02,-0.020802666666666667,-0.018743,21.979999542236328
2016-02-03,0.012475,0.004992,21.649999618530273
2016-02-04,0.006768000000000001,0.001527,21.84000015258789
2016-02-05,-0.010547333333333332,-0.018481,23.3799991607666
2016-02-08,0.002355333333333334,-0.014154,26.0
2016-02-09,-0.001994,-0.000664,26.540000915527344
2016-02-10,-0.010674333333333333,-0.000189,26.290000915527344
2016-02-11,-0.023749000000000003,-0.012301,28.139999389648438
2016-02-12,0.033341,0.019518,25.399999618530273
2016-02-16,0.016360333333333334,0.016517,24.110000610351562
2016-02-17,0.011514000000000002,0.01648,22.309999465942383
2016-02-18,-0.013663666666666666,-0.004666,21.639999389648438
2016-02-19,-0.0014766666666666667,-2.6e-05,20.530000686645508
2016-02-22,0.008624666666666668,0.014454,19.3799991607666
2016-02-23,-0.022777000000000002,-0.012454,20.979999542236328
2016-02-24,0.004063666666666667,0.00444,20.719999313354492
2016-02-25,0.010642666666666667,0.011348,19.110000610351562
2016-02-26,-0.0014039999999999999,-0.00187,19.809999465942383
2016-02-29,-0.011269333333333333,-0.008121,20.549999237060547
2016-03-01,0.034311,0.023869,17.700000762939453
2016-03-02,0.009299,0.004094,17.09000015258789
2016-03-03,0.0047680000000000005,0.003499,16.700000762939453
2016-03-04,0.008074666666666667,0.003306,16.860000610351562
2016-03-07,-0.005856666666666667,0.000885,17.350000381469727
2016-03-08,-0.009359999999999999,-0.01124,18.670000076293945
2016-03-09,0.0018236666666666668,0.005052,18.34000015258789
2016-03-10,-0.005442999999999999,0.000156,18.049999237060547
2016-03-11,0.005596,0.016396,16.5
2016-03-14,-0.0027533333333333333,-0.001261,16.920000076293945
2016-03-15,0.007724000000000001,-0.001837,16.84000015258789
2016-03-16,0.002976666666666667,0.0056,14.989999771118164
2016-03-17,0.004282,0.006595,14.4399995803833
2016-03-18,0.011805000000000001,0.004406,14.020000457763672
2016-03-21,0.0005396666666666666,0.000986,13.789999961853027
2016-03-22,-0.0009839999999999998,-0.000877,14.170000076293945
2016-03-23,-0.0031806666666666667,-0.006386,14.9399995803833
2016-03-24,-0.003721,-0.000378,14.739999771118164
2016-03-28,-0.003048,0.000545,15.239999771118164
2016-03-29,0.006540333333333333,0.008817,13.819999694824219
2016-03-30,0.009176666666666666,0.00435,13.5600004196167
2016-03-31,-0.005961333333333333,-0.00204,13.949999809265137
2016-04-01,0.011657666666666669,0.006331,13.100000381469727
2016-04-04,0.000867,-0.003208,14.119999885559082
2016-04-05,-0.008859666666666667,-0.010145,15.420000076293945
2016-04-06,0.008666666666666666,0.010508,14.09000015258789
2016-04-07,-0.017982333333333333,-0.011976,16.15999984741211
2016-04-08,0.002650666666666667,0.002787,15.359999656677246
2016-04-11,0.001877,-0.00274,16.260000228881836
2016-04-12,0.010930333333333334,0.009662,14.850000381469727
2016-04-13,0.017453666666666666,0.01004,13.84000015258789
2016-04-14,0.0053816666666666665,0.000173,13.720000267028809
2016-04-15,-0.009345999999999998,-0.000984,13.619999885559082
2016-04-18,-0.00289,0.006541,13.350000381469727
2016-04-19,0.005664,0.003085,13.239999771118164
2016-04-20,-0.0013953333333333333,0.000762,13.279999732971191
2016-04-21,-0.009996,-0.005194,13.949999809265137
2016-04-22,0.0016456666666666668,4.8e-05,13.220000267028809
2016-04-25,-0.0019263333333333335,-0.001812,14.079999923706055
2016-04-26,-0.008201666666666668,0.001873,13.960000038146973
2016-04-27,-0.018496,0.001649,13.770000457763672
2016-04-28,-0.013382666666666668,-0.009231,15.220000267028809
2016-04-29,-0.004423000000000001,-0.005063,15.699999809265137
2016-05-02,0.006292333333333334,0.00781,14.680000305175781
2016-05-03,-0.0004103333333333343,-0.008677,15.600000381469727
2016-05-04,-0.006686999999999999,-0.005937,16.049999237060547
2016-05-05,-0.0043566666666666675,-0.000239,15.90999984741211
2016-05-06,0.0035033333333333336,0.003175,14.720000267028809
2016-05-09,-0.0018993333333333334,0.000753,14.569999694824219
2016-05-10,0.008244333333333333,0.012484,13.630000114440918
2016-05-11,-0.005816333333333333,-0.009562,14.6899995803833
2016-05-12,-0.006979666666666666,-0.00017,14.40999984741211
2016-05-13,-0.0071849999999999995,-0.008478,15.039999961853027
2016-05-16,0.016519666666666665,0.009797,14.680000305175781
2016-05-17,-0.005509,-0.009411,15.569999694824219
2016-05-18,0.013497666666666666,0.000205,15.949999809265137
2016-05-19,-0.0032329999999999998,-0.003707,16.329999923706055
2016-05-20,0.003533666666666667,0.006019,15.199999809265137
2016-05-23,0.004723,-0.002085,15.819999694824219
2016-05-24,0.013954666666666666,0.013681,14.420000076293945
2016-05-25,0.013017333333333334,0.006975,13.899999618530273
2016-05-26,-0.0009133333333333337,-0.00021,13.430000305175781
2016-05-27,0.002713,0.004287,13.119999885559082
2016-05-31,-0.004039,-0.001,14.1899995803833
2016-06-01,0.0005566666666666666,0.00113,14.199999809265137
2016-06-02,-0.0012443333333333334,0.002825,13.630000114440918
2016-06-03,-0.0031286666666666663,-0.002912,13.470000267028809
2016-06-06,0.0069299999999999995,0.004897,13.649999618530273
2016-06-07,-0.001583666666666667,0.001289,14.050000190734863
2016-06-08,0.0020066666666666666,0.003309,14.079999923706055
2016-06-09,0.001935,-0.001718,14.640000343322754
2016-06-10,-0.007307333333333333,-0.009175,17.030000686645508
2016-06-13,-0.010525666666666668,-0.008115,20.969999313354492
2016-06-14,-0.0027093333333333327,-0.001799,20.5
2016-06-15,-0.0032846666666666666,-0.001841,20.139999389648438
2016-06-16,0.004600333333333334,0.003133,19.3700008392334
2016-06-17,-0.008383666666666666,-0.003258,19.40999984741211
2016-06-20,-0.0006836666666666666,0.005808,18.3700008392334
2016-06-21,0.007424,0.002712,18.479999542236328
2016-06-22,-0.001883,-0.001652,21.170000076293945
2016-06-23,0.011594,0.013364,17.25
2016-06-24,-0.040242999999999994,-0.03592,25.760000228881836
2016-06-27,-0.020156999999999998,-0.018097,23.850000381469727
2016-06-28,0.021712,0.01777,18.75
2016-06-29,0.018155,0.017033,16.639999389648438
2016-06-30,0.012376,0.013565,15.630000114440918
2016-07-01,-0.0007016666666666667,0.001949,14.770000457763672
2016-07-05,-0.009838333333333333,-0.006848,15.579999923706055
2016-07-06,0.0038776666666666664,0.005353,14.960000038146973
2016-07-07,0.002806666666666667,-0.000872,14.760000228881836
2016-07-08,0.013142666666666665,0.015253,13.199999809265137
2016-07-11,0.003328666666666667,0.003409,13.539999961853027
2016-07-12,0.006490666666666666,0.007009,13.550000190734863
2016-07-13,-0.0015486666666666667,0.000135,13.039999961853027
2016-07-14,0.011595666666666666,0.005259,12.819999694824219
2016-07-15,0.0008216666666666666,-0.000929,12.670000076293945
2016-07-18,0.002090666666666667,0.002382,12.4399995803833
2016-07-19,0.0005436666666666667,-0.001435,11.970000267028809
2016-07-20,-3.2666666666666704e-05,0.00427,11.770000457763672
2016-07-21,-0.0032530000000000002,-0.003612,12.739999771118164
2016-07-22,0.0010486666666666667,0.004554,12.020000457763672
2016-07-25,-0.005033666666666666,-0.003011,12.869999885559082
2016-07-26,-0.0029963333333333335,0.000323,13.050000190734863
2016-07-27,0.01952766666666667,-0.001199,12.829999923706055
2016-07-28,0.004690333333333334,0.001606,12.720000267028809
2016-07-29,0.0019743333333333336,0.001631,11.869999885559082
2016-08-01,0.008193333333333332,-0.00127,12.4399995803833
2016-08-02,-0.004368333333333333,-0.006362,13.369999885559082
2016-08-03,0.0064333333333333334,0.003134,12.859999656677246
2016-08-04,0.0018426666666666667,0.000213,12.420000076293945
2016-08-05,0.013007,0.008603,11.390000343322754
2016-08-08,0.0016769999999999999,-0.000907,11.5
2016-08-09,0.0010873333333333334,0.00039,11.65999984741211
2016-08-10,-0.004226666666666667,-0.002865,12.050000190734863
2016-08-11,0.002325,0.004735,11.680000305175781
2016-08-12,0.0012503333333333333,-0.000796,11.550000190734863
2016-08-15,0.005970333333333334,0.002793,11.8100004196167
2016-08-16,-0.0020403333333333332,-0.005479,12.640000343322754
2016-08-17,0.0018883333333333332,0.001869,12.1899995803833
2016-08-18,0.0017163333333333334,0.0022,11.430000305175781
2016-08-19,-9.500000000000003e-05,-0.00144,11.34000015258789
2016-08-22,-0.004650666666666667,-0.000563,12.270000457763672
2016-08-23,0.0030033333333333335,0.001952,12.380000114440918
2016-08-24,-0.001942,-0.00524,13.449999809265137
2016-08-25,0.0014400000000000003,-0.001365,13.630000114440918
2016-08-26,-0.002409,-0.001579,13.649999618530273
2016-08-29,0.006040999999999999,0.005228,12.9399995803833
2016-08-30,-0.002689333333333333,-0.001954,13.119999885559082
2016-08-31,-0.0005613333333333333,-0.002376,13.420000076293945
2016-09-01,0.004365,-4.1e-05,13.479999542236328
2016-09-02,0.004096333333333334,0.004201,11.979999542236328
2016-09-06,0.0013230000000000002,0.002982,12.020000457763672
2016-09-07,-0.0019360000000000002,-0.000146,11.9399995803833
2016-09-08,-0.008934,-0.002223,12.510000228881836
2016-09-09,-0.016372,-0.024522,17.5
2016-09-12,0.017285666666666668,0.014677,15.15999984741211
2016-09-13,0.0007680000000000001,-0.014831,17.850000381469727
2016-09-14,0.010991,-0.000588,18.139999389648438
2016-09-15,0.016560000000000002,0.010109,16.299999237060547
2016-09-16,-0.006013999999999999,-0.003772,15.369999885559082
2016-09-19,-0.000801666666666667,-1.9e-05,15.529999732971191
2016-09-20,0.0021223333333333333,0.000299,15.920000076293945
2016-09-21,-0.0010879999999999998,0.010917,13.300000190734863
2016-09-22,0.010401666666666668,0.0065,12.020000457763672
2016-09-23,-0.010854333333333334,-0.005737,12.289999961853027
2016-09-26,-0.006442,-0.008588,14.5
2016-09-27,0.005494,0.006444,13.100000381469727
2016-09-28,0.008442666666666666,0.005296,12.390000343322754
2016-09-29,-0.015057333333333334,-0.009321,14.020000457763672
2016-09-30,0.013100333333333334,0.007968,13.289999961853027
2016-10-03,-0.006011333333333334,-0.003261,13.569999694824219
2016-10-04,0.003113,-0.004956,13.630000114440918
2016-10-05,0.007489333333333333,0.004297,12.989999771118164
2016-10-06,0.004751,0.000482,12.84000015258789
2016-10-07,0.004590333333333333,-0.003253,13.479999542236328
2016-10-10,0.004928333333333333,0.004606,13.380000114440918
2016-10-11,-0.002831,-0.012447,15.359999656677246
2016-10-12,0.0022153333333333335,0.001147,15.90999984741211
2016-10-13,-0.0041726666666666665,-0.003099,16.690000534057617
2016-10-14,0.0014869999999999998,0.000202,16.1200008392334
2016-10-17,-0.004216333333333333,-0.003038,16.209999084472656
2016-10-18,0.0009606666666666664,0.00616,15.279999732971191
2016-10-19,-0.002521,0.002192,14.40999984741211
2016-10-20,-0.002986666666666667,-0.001376,13.75
2016-10-21,-0.0025420000000000004,-8.4e-05,13.34000015258789
2016-10-24,0.003942,0.00475,13.020000457763672
2016-10-25,0.012736666666666665,-0.003798,13.460000038146973
2016-10-26,-0.0042516666666666675,-0.00174,14.239999771118164
2016-10-27,-0.005846,-0.002987,15.359999656677246
2016-10-28,-0.0017896666666666666,-0.003108,16.190000534057617
2016-10-31,4.200000000000001e-05,-0.000122,17.059999465942383
2016-11-01,-0.007222,-0.006787,18.559999465942383
2016-11-02,-0.001525,-0.006525,19.31999969482422
2016-11-03,-0.005548666666666667,-0.004423,22.079999923706055
2016-11-04,-0.011877666666666668,-0.001666,22.510000228881836
2016-11-07,0.021035666666666664,0.022224,18.709999084472656
2016-11-08,0.006143666666666666,0.003772,18.739999771118164
2016-11-09,0.008955,0.011077,14.380000114440918
2016-11-10,-0.005338333333333335,0.001951,14.739999771118164
2016-11-11,0.004644333333333333,-0.001398,14.170000076293945
2016-11-14,0.0015823333333333325,-0.000116,14.479999542236328
2016-11-15,0.006275666666666666,0.007481,13.369999885559082
2016-11-16,-0.0009840000000000011,-0.001582,13.720000267028809
2016-11-17,0.002067666666666667,0.004676,13.350000381469727
2016-11-18,-0.005284666666666667,-0.002387,12.850000381469727
2016-11-21,0.009118,0.007461,12.420000076293945
2016-11-22,0.002743,0.002165,12.40999984741211
2016-11-23,-0.000621,0.000808,12.430000305175781
2016-11-25,0.004696333333333334,0.003914,12.34000015258789
2016-11-28,-0.004370333333333334,-0.005254,13.149999618530273
2016-11-29,0.001502666666666667,0.001335,12.899999618530273
2016-11-30,0.0007389999999999995,-0.002653,13.329999923706055
2016-12-01,0.001203666666666666,-0.003516,14.069999694824219
2016-12-02,0.002673,0.000397,14.119999885559082
2016-12-05,0.006771666666666666,0.005821,12.140000343322754
2016-12-06,0.003966666666666667,0.003411,11.789999961853027
2016-12-07,0.009894,0.013163,12.220000267028809
2016-12-08,0.004743,0.002159,12.640000343322754
2016-12-09,0.010362666666666666,0.005939,11.75
2016-12-12,-0.001862,-0.001137,12.640000343322754
2016-12-13,0.005874000000000001,0.00654,12.720000267028809
2016-12-14,-0.0032876666666666666,-0.008117,13.1899995803833
2016-12-15,0.008044,0.003883,12.789999961853027
2016-12-16,-0.003677,-0.001751,12.199999809265137
2016-12-19,0.003966666666666667,0.001975,11.710000038146973
2016-12-20,0.004627,0.003638,11.449999809265137
2016-12-21,1.7999999999999933e-05,-0.002457,11.270000457763672
2016-12-22,-0.0009033333333333332,-0.001863,11.430000305175781
2016-12-23,0.0032066666666666667,0.001252,11.4399995803833
2016-12-27,0.001011,0.002248,11.989999771118164
2016-12-28,-0.005919999999999999,-0.008357,12.949999809265137
2016-12-29,-0.001326,-0.000293,13.369999885559082
2016-12-30,-0.0021133333333333334,-0.004637,14.039999961853027
2017-01-03,0.005056666666666667,0.008487,12.850000381469727
2017-01-04,0.001426,0.005722,11.850000381469727
2017-01-05,0.0008356666666666668,-0.000771,11.670000076293945
2017-01-06,0.003637,0.003517,11.319999694824219
2017-01-09,0.0008156666666666668,-0.003549,11.5600004196167
2017-01-10,-0.0022906666666666665,0.0,11.489999771118164
2017-01-11,0.0053360000000000005,0.00283,11.260000228881836
2017-01-12,-0.004248666666666667,-0.002145,11.539999961853027
2017-01-13,0.001867,0.00185,11.229999542236328
2017-01-17,-0.004661000000000002,-0.002968,11.869999885559082
2017-01-18,0.0030520000000000005,0.001764,12.479999542236328
2017-01-19,-0.004027333333333333,-0.003609,12.779999732971191
2017-01-20,0.012915666666666666,0.003366,11.539999961853027
2017-01-23,-0.0014860000000000001,-0.00269,11.770000457763672
2017-01-24,0.007166333333333333,0.006565,11.069999694824219
2017-01-25,0.0078056666666666665,0.008026,10.8100004196167
2017-01-26,0.0008119999999999999,-0.000735,10.630000114440918
2017-01-27,0.001181,-0.000866,10.579999923706055
2017-01-30,-0.004210333333333332,-0.00601,11.880000114440918
2017-01-31,-0.0029256666666666667,-0.00089,11.989999771118164
2017-02-01,0.02056,0.000298,11.8100004196167
2017-02-02,-0.0003409999999999997,0.00057,11.930000305175781
2017-02-03,0.010303,0.007265,10.970000267028809
2017-02-06,0.0015190000000000002,-0.002115,11.369999885559082
2017-02-07,0.005306666666666667,0.000227,11.289999961853027
2017-02-08,-0.0004169999999999997,0.000693,11.449999809265137
2017-02-09,0.008489666666666666,0.005752,10.880000114440918
2017-02-10,-0.004151333333333333,0.003566,10.850000381469727
2017-02-13,0.008646333333333334,0.005246,11.069999694824219
2017-02-14,0.007959333333333332,0.004007,10.739999771118164
2017-02-15,0.017411666666666666,0.004992,11.970000267028809
2017-02-16,-0.001834,-0.000864,11.760000228881836
2017-02-17,0.0009203333333333333,0.001679,11.489999771118164
2017-02-21,0.007411000000000001,0.006048,11.569999694824219
2017-02-22,0.0003463333333333333,-0.001082,11.739999771118164
2017-02-23,-0.0022836666666666665,0.000419,11.710000038146973
2017-02-24,-0.002901666666666667,0.001493,11.470000267028809
2017-02-27,0.0004419999999999999,0.001018,12.09000015258789
2017-02-28,0.0015063333333333333,-0.002578,12.920000076293945
2017-03-01,0.01993433333333333,0.013674,12.539999961853027
2017-03-02,-0.009905666666666667,-0.00586,11.8100004196167
2017-03-03,0.002851333333333333,0.000504,10.960000038146973
2017-03-06,-0.004689,-0.003277,11.239999771118164
2017-03-07,-0.001713666666666667,-0.002913,11.449999809265137
2017-03-08,-0.002525333333333333,-0.002284,11.859999656677246
2017-03-09,0.0012879999999999999,0.0008,12.300000190734863
2017-03-10,0.002743666666666667,0.003269,11.65999984741211
2017-03-13,0.001314,0.000367,11.350000381469727
2017-03-14,-0.0010873333333333334,-0.003379,12.300000190734863
2017-03-15,0.005791999999999999,0.008375,11.630000114440918
2017-03-16,0.0003646666666666666,-0.001627,11.210000038146973
2017-03-17,-0.0067543333333333335,-0.001314,11.279999732971191
2017-03-20,0.001917,-0.00201,11.34000015258789
2017-03-21,-0.013701666666666668,-0.012408,12.470000267028809
2017-03-22,0.0035693333333333336,0.00189,12.8100004196167
2017-03-23,-0.0025176666666666668,-0.00106,13.119999885559082
2017-03-24,-0.001778,-0.000844,12.960000038146973
2017-03-27,8.366666666666664e-05,-0.00102,12.5
2017-03-28,0.0131,0.007251,11.529999732971191
2017-03-29,-0.0010876666666666667,0.001085,11.420000076293945
2017-03-30,0.0009590000000000001,0.002935,11.539999961853027
2017-03-31,-0.006374,-0.002255,12.369999885559082
2017-04-03,-0.0017523333333333334,-0.001642,12.380000114440918
2017-04-04,0.004441666666666667,0.00056,11.789999961853027
2017-04-05,-0.0057806666666666675,-0.003055,12.890000343322754
2017-04-06,-0.0018233333333333337,0.001929,12.390000343322754
2017-04-07,-0.002533,-0.000827,12.869999885559082
2017-04-10,-0.0005843333333333334,0.000688,14.050000190734863
2017-04-11,-0.003013,-0.001434,15.069999694824219
2017-04-12,0.0010099999999999998,-0.00376,15.770000457763672
2017-04-13,-0.006699666666666666,-0.006815,15.960000038146973
2017-04-17,0.008942666666666666,0.008613,14.65999984741211
2017-04-18,-0.0026863333333333335,-0.002903,14.420000076293945
2017-04-19,-0.005841333333333333,-0.001716,14.930000305175781
2017-04-20,0.007468,0.007557,14.149999618530273
2017-04-21,-0.0070603333333333325,-0.003035,14.630000114440918
2017-04-24,0.018460666666666667,0.01084,10.84000015258789
2017-04-25,0.006635666666666667,0.006091,10.760000228881836
2017-04-26,-0.009688666666666667,-0.000486,10.850000381469727
2017-04-27,-0.0030256666666666665,0.000553,10.359999656677246
2017-04-28,-0.004014,-0.001913,10.819999694824219
2017-05-01,0.0061129999999999995,0.001732,10.109999656677246
2017-05-02,-0.0033589999999999996,0.001189,10.59000015258789
2017-05-03,0.0017216666666666671,-0.001271,10.680000305175781
2017-05-04,-0.0007413333333333333,0.000582,10.460000038146973
2017-05-05,0.005338,0.004089,10.569999694824219
2017-05-08,0.009638333333333334,3.8e-05,9.770000457763672
2017-05-09,0.000218,-0.001025,9.960000038146973
2017-05-10,0.00138,0.001131,10.210000038146973
2017-05-11,0.0006083333333333334,-0.002163,10.600000381469727
2017-05-12,0.0038146666666666663,-0.001478,10.399999618530273
2017-05-15,0.0012976666666666666,0.004776,10.420000076293945
2017-05-16,0.0001903333333333333,-0.000687,10.649999618530273
2017-05-17,-0.02382266666666667,-0.018178,15.59000015258789
2017-05-18,0.002347,0.003687,14.65999984741211
2017-05-19,0.005828333333333334,0.006767,12.039999961853027
2017-05-22,0.0015946666666666668,0.00516,10.930000305175781
2017-05-23,0.003257666666666666,0.001838,10.720000267028809
2017-05-24,0.0004349999999999998,0.002489,10.020000457763672
2017-05-25,0.0011393333333333333,0.004442,9.989999771118164
2017-05-26,0.0009723333333333333,0.000311,9.8100004196167
2017-05-30,-0.004998,-0.001205,10.380000114440918
2017-05-31,-0.006295000000000001,-0.00046,10.40999984741211
2017-06-01,0.0047599999999999995,0.007571,9.890000343322754
2017-06-02,0.004994,0.003708,9.75
2017-06-05,-0.0020900000000000003,-0.001218,10.069999694824219
2017-06-06,0.0020356666666666665,-0.002779,10.449999809265137
2017-06-07,0.00569,0.001568,10.390000343322754
2017-06-08,-0.00013866666666666641,0.000267,10.15999984741211
2017-06-09,-0.003862333333333332,-0.00083,10.699999809265137
2017-06-12,-0.007586333333333334,-0.000979,11.460000038146973
2017-06-13,0.003113333333333333,0.004511,10.420000076293945
2017-06-14,-0.0025009999999999998,-0.000996,10.640000343322754
2017-06-15,-0.0004450000000000001,-0.00224,10.899999618530273
2017-06-16,-0.005124,0.000284,10.380000114440918
2017-06-19,0.017589999999999998,0.008347,10.369999885559082
2017-06-20,-0.005964333333333333,-0.006697,10.859999656677246
2017-06-21,-0.00040166666666666676,-0.000583,10.75
2017-06-22,-0.0023106666666666666,-0.000456,10.479999542236328
2017-06-23,0.0023350000000000003,0.001561,10.020000457763672
2017-06-26,0.0001863333333333335,0.000316,9.899999618530273
2017-06-27,-0.0044803333333333336,-0.008073,11.0600004196167
2017-06-28,0.010668333333333333,0.008808,10.029999732971191
2017-06-29,-0.005183999999999999,-0.0086,11.4399995803833
2017-06-30,0.002316,0.001533,11.180000305175781
2017-07-03,0.0078000000000000005,0.002311,11.220000267028809
2017-07-05,0.0044466666666666665,0.001453,11.069999694824219
2017-07-06,-0.005354333333333333,-0.009369,12.539999961853027
2017-07-07,0.006132333333333333,0.006403,11.1899995803833
2017-07-10,-0.0024389999999999998,0.000928,11.109999656677246
2017-07-11,-0.0014323333333333334,-0.000783,10.890000343322754
2017-07-12,6.200000000000006e-05,0.007306,10.300000190734863
2017-07-13,0.005772333333333333,0.001875,9.899999618530273
2017-07-14,0.0013593333333333333,0.004674,9.510000228881836
2017-07-17,-0.00022200000000000027,-5.3e-05,9.819999694824219
2017-07-18,0.004142,0.000598,9.890000343322754
2017-07-19,0.004066,0.005373,9.789999961853027
2017-07-20,-0.0005576666666666667,-0.000154,9.579999923706055
2017-07-21,-0.0012506666666666666,-0.000368,9.359999656677246
2017-07-24,0.0038496666666666666,-0.001064,9.430000305175781
2017-07-25,0.010604333333333334,0.002923,9.430000305175781
2017-07-26,-0.0009553333333333332,0.000283,9.600000381469727
2017-07-27,-0.0025260000000000005,-0.000973,10.109999656677246
2017-07-28,-0.005057333333333334,-0.001341,10.289999961853027
2017-07-31,0.002436,-0.000728,10.260000228881836
2017-08-01,0.008452333333333333,0.002449,10.09000015258789
2017-08-02,0.015817333333333333,0.000493,10.279999732971191
2017-08-03,-0.0061730000000000005,-0.002184,10.4399995803833
2017-08-04,0.005240333333333333,0.001889,10.029999732971191
2017-08-07,0.00927,0.001647,9.930000305175781
2017-08-08,0.001970666666666667,-0.002414,10.960000038146973
2017-08-09,0.0027446666666666665,-0.000364,11.109999656677246
2017-08-10,-0.016004,-0.014474,16.040000915527344
2017-08-11,0.00039833333333333273,0.001276,15.510000228881836
2017-08-14,0.010049333333333334,0.010044,12.329999923706055
2017-08-15,0.006514666666666666,-0.000499,12.039999961853027
2017-08-16,-0.0027736666666666673,0.00142,11.739999771118164
2017-08-17,-0.012946,-0.015437,15.550000190734863
2017-08-18,0.001019,-0.001835,14.260000228881836
2017-08-21,0.00038833333333333347,0.001163,13.1899995803833
2017-08-22,0.008618666666666669,0.009941,11.350000381469727
2017-08-23,-0.00043966666666666676,-0.003454,12.25
2017-08-24,-0.0026376666666666666,-0.002074,12.229999542236328
2017-08-25,0.0034493333333333333,0.001673,11.279999732971191
2017-08-28,0.002161,0.000487,11.319999694824219
2017-08-29,0.0006123333333333333,0.000843,11.699999809265137
2017-08-30,4.400000000000006e-05,0.004615,11.220000267028809
2017-08-31,0.0012443333333333334,0.005721,10.59000015258789
2017-09-01,0.004011666666666667,0.001982,10.130000114440918
2017-09-05,-0.011279333333333334,-0.007551,12.229999542236328
2017-09-06,0.0018846666666666664,0.003129,11.630000114440918
2017-09-07,-0.006284333333333334,-0.000178,11.550000190734863
2017-09-08,-0.0063166666666666675,-0.001489,12.119999885559082
2017-09-11,0.015324333333333334,0.010839,10.729999542236328
2017-09-12,0.001060333333333333,0.003364,10.579999923706055
2017-09-13,-0.0014110000000000001,0.000757,10.5
2017-09-14,-0.0035186666666666665,-0.001101,10.4399995803833
2017-09-15,0.0047536666666666665,0.001847,10.170000076293945
2017-09-18,0.001778,0.001456,10.149999618530273
2017-09-19,0.007435000000000001,0.00111,10.180000305175781
2017-09-20,-0.0024299999999999994,0.000634,9.779999732971191
2017-09-21,-0.010423666666666666,-0.003046,9.670000076293945
2017-09-22,-0.005400666666666667,0.000648,9.59000015258789
2017-09-25,-0.003701666666666667,-0.002222,10.210000038146973
2017-09-26,0.003995666666666667,7.2e-05,10.170000076293945
2017-09-27,0.0012336666666666668,0.004085,9.869999885559082
2017-09-28,-0.0012796666666666666,0.001205,9.550000190734863
2017-09-29,0.002611,0.003705,9.510000228881836
2017-10-02,0.006865666666666667,0.003874,9.449999809265137
2017-10-03,0.004478666666666666,0.002159,9.510000228881836
2017-10-04,-0.004461666666666667,0.001247,9.630000114440918
2017-10-05,0.0072039999999999995,0.005647,9.1899995803833
2017-10-06,0.00031,-0.001074,9.649999618530273
2017-10-09,-0.001353,-0.001804,10.329999923706055
2017-10-10,0.0008083333333333333,0.002322,10.079999923706055
