arch,version,run,source,start,end,ann_return,ann_vol,sharpe,sortino,cagr,calmar,mdd,mdd_duration,ulcer,hit_rate,var95,es95,var99,es99,tracking_error,corr,mae,rmse,r2,info_ratio
ffn,fast1000,ffn_bo_20250819_205910,mean_XT.csv,819,945,-0.0074696478910933894,0.18189151686859076,-0.041066499525043314,-0.0677250516485688,-0.016121161440902365,-0.3076299217974805,-0.05240439989291834,115,0.028721016771894477,0.5079365079365079,-0.01816362162570931,-0.02392953295442238,-0.02761239634203538,-0.028696827837633554,0.22245293185725004,0.0829024381294778,0.011141844343880066,0.013973729845484254,-0.49920447187414685,-0.7627485350472959
ffn,fast1000,ffn_bo_20250819_205910,mean_XT.csv,840,966,0.012803323873546324,0.17438036707927299,0.07342181971509418,0.1345369851015267,-0.0001838684770204546,-0.004689056564385354,-0.03921225399944739,69,0.016908406880727707,0.5,-0.01570592464122477,-0.02043056020628956,-0.023530894195277506,-0.026979218217207224,0.21730815923646266,0.07824068420481112,0.010605486079545548,0.013647580704229697,-0.5558840909939786,-0.6875152624337592
ffn,fast1000,ffn_bo_20250819_205910,mean_XT.csv,861,987,0.053998477760286434,0.18127035139400435,0.29788918786237034,0.5208988789033158,0.015287065487884277,0.38985429116366827,-0.03921225399944739,69,0.017401777597747872,0.5158730158730159,-0.017444601338311067,-0.022545552484191433,-0.02803839703311647,-0.029603386651414154,0.23262871718807288,-0.009818400519042684,0.01147052387533025,0.01460227895966501,-0.6483476048404928,-0.46515117973260045
lstm,fast1000,lstm_base_20250819_205910,mean_XT.csv,0,126,0.07749121916832746,0.18227217110921384,0.4251401554979903,0.6717663432823499,0.046838396374121016,1.1596850667641254,-0.040388893257731096,52,0.014928779689558708,0.5476190476190477,-0.018666585997152704,-0.023698711892975503,-0.024631430880694107,-0.02917514706627622,0.23280165169472317,-0.004360867691346911,0.011490417127057591,0.014610682621795665,-0.6321548261406742,-0.36389252488105395
lstm,fast1000,lstm_base_20250819_205910,mean_XT.csv,21,147,0.06946258131453442,0.20151043454714382,0.3447096001288385,0.6082655615988611,0.026957177342736394,0.5734989828447598,-0.0470047517940122,52,0.01873971890150108,0.5079365079365079,-0.018666585997152704,-0.023698711892975503,-0.024631430880694107,-0.02917514706627622,0.25067001671139233,-0.02557424243472835,0.013091157022663188,0.015732245659674432,-0.5482726154423043,-0.36998209798759146
lstm,fast1000,lstm_base_20250819_205910,mean_XT.csv,42,168,0.045533324959736055,0.19456377396042668,0.23402776391969715,0.4103346430855348,0.04749031651364688,1.010330119851769,-0.04700475179401209,57,0.020514594922564966,0.47619047619047616,-0.017958629148225852,-0.022885479614933528,-0.023645070269401852,-0.028517573325414713,0.24226799316924802,-0.0016811535071694613,0.012216943673819902,0.015207816334136244,-0.5519253502456722,-0.48158517975899773
lstm,fast1000,lstm_base_20250819_205910,mean_XT.csv,63,189,0.03684654070002602,0.21585532989191364,0.17070016625707776,0.30997366917990843,0.03563003281654953,0.7580091683642947,-0.047004751794012534,74,0.021008700065506657,0.4603174603174603,-0.020421579064868686,-0.024654080277063808,-0.026340587168787146,-0.03022657340374718,0.2549176221052676,0.037874900354717286,0.013174742528827565,0.01600218451098567,-0.3960278002129394,-0.4917645875741266
lstm,fast1000,lstm_base_20250819_205910,mean_XT.csv,84,210,0.03104872512303669,0.22807941276710691,0.13613120424306208,0.2515630431859086,-0.011260148007362747,-0.21020218883638217,-0.0535681767620767,74,0.02470280315148344,0.4523809523809524,-0.02123734917317743,-0.025151894207136576,-0.026409675782422672,-0.03022657340374718,0.252486735837942,0.13721641626952077,0.012749701212557031,0.015850475153228377,-0.22679916583837256,-0.5194620400223571
lstm,fast1000,lstm_base_20250819_205910,mean_XT.csv,105,231,-0.010235451415161023,0.22392072049305992,-0.04571015756211921,-0.08254097882931515,-0.04578903411351609,-0.8547805223404934,-0.053568176762077035,74,0.02761184986006514,0.4444444444444444,-0.020421579064868686,-0.024864423853644704,-0.026409675782422672,-0.03022657340374718,0.2593059843259486,0.05651562540491612,0.013258325865229426,0.016284176046170835,-0.3433961051930223,-0.6650114607397627
lstm,fast1000,lstm_base_20250819_205910,mean_XT.csv,126,252,0.06466528952472017,0.22704041836027025,0.2848184036646223,0.5269657363217484,0.03992514169970307,0.7453145526499907,-0.053568176762077035,58,0.027967590137898752,0.4603174603174603,-0.02123734917317743,-0.024575242872644325,-0.026409675782422672,-0.028023441784921332,0.2486660401693426,0.15989117975970682,0.012493520431810031,0.015607004161144458,-0.20031106178620695,-0.39225585612275105
lstm,fast1000,lstm_base_20250819_205910,mean_XT.csv,147,273,0.024741646799505856,0.224576178042033,0.11017039748033769,0.1907673819826384,0.028973962602000247,0.540880133566765,-0.053568176762076924,79,0.02993152976772978,0.47619047619047616,-0.022892184772618146,-0.02580320536338481,-0.028437619073405303,-0.029453875681434427,0.2723272950690353,-0.046114459094468686,0.013596113167021794,0.017095501242570005,-0.47196464104289837,-0.5047762588970259
lstm,fast1000,lstm_base_20250819_205910,mean_XT.csv,168,294,-0.040790934079050656,0.22076288966417662,-0.18477260440421678,-0.32190492892365635,-0.058477780274369895,-1.0916514955156837,-0.053568176762077035,100,0.031782448655469385,0.47619047619047616,-0.022402442885870476,-0.02565169549785245,-0.028437619073405303,-0.029453875681434427,0.2490561741887856,0.11717961218562511,0.012063754272235716,0.015647430853630004,-0.27613028323301947,-0.8150648533016422
lstm,fast1000,lstm_base_20250819_205910,mean_XT.csv,189,315,-0.006726116960393824,0.2004811497723084,-0.033549872235034806,-0.05576312748494984,0.001624966275145967,0.030334545122998217,-0.053568176762076924,121,0.03367761552109688,0.48412698412698413,-0.02042655869053783,-0.024717497235760333,-0.027652207647874592,-0.029453875681434427,0.25978170895653935,-0.11340784251514525,0.012998041332122765,0.0163134202164286,-0.681914949476391,-0.6502848781730652
lstm,fast1000,lstm_base_20250819_205910,mean_XT.csv,210,336,0.04461963337080821,0.1955417565177627,0.22818468119240318,0.36830569272784347,0.037110721342917374,0.8426969577498796,-0.044038038824784964,84,0.023625782620954227,0.5,-0.021651894941911047,-0.024627265818658324,-0.027573429783862506,-0.029453875681434427,0.2324427362711505,0.08790455991305168,0.011401065767226442,0.014591757616960842,-0.41448147093511767,-0.50587240761107
lstm,fast1000,lstm_base_20250819_205910,mean_XT.csv,231,357,0.040439307717327955,0.20499453499286044,0.19727017463532082,0.30392960153921816,0.01772646324120042,0.4025261731506536,-0.04403803882478452,105,0.023784486369864587,0.5079365079365079,-0.0220661606538462,-0.027230221478652776,-0.030673322844714274,-0.031971489900594285,0.253667707209082,-0.026757589666385147,0.012536236285408288,0.015923359423783538,-0.5326602808823389,-0.4800244131284229
lstm,fast1000,lstm_base_20250819_205910,mean_XT.csv,252,378,-0.022225947831163495,0.19242175015155444,-0.11550642177226841,-0.1791273433693555,0.02063370964349409,0.49462979285846076,-0.04171546061601361,55,0.021200583777082088,0.49206349206349204,-0.02042655869053783,-0.025921239018209103,-0.030673322844714274,-0.031971489900594285,0.2395122971650553,0.007297398144065718,0.011726378814374223,0.015045675747440172,-0.5530167795921885,-0.7700312260128583
lstm,fast1000,lstm_base_20250819_205910,mean_XT.csv,273,399,-0.05183073244804137,0.18576918633230266,-0.27900607991751075,-0.44651006454609876,-0.06656470020594174,-1.4174602368275775,-0.046960541450475124,76,0.022967531933288945,0.48412698412698413,-0.019504609176690748,-0.02400359005074634,-0.028682724301464336,-0.031971489900594285,0.24119769683062814,-0.054597382540531286,0.01230565781830317,0.0151574284542163,-0.6910823976643519,-0.8873912780284156
lstm,fast1000,lstm_base_20250819_205910,mean_XT.csv,294,420,0.06118838847349273,0.18793777946946602,0.32557790480563764,0.5513570084511824,0.027719135205565015,0.5902643868533201,-0.04696054145047579,97,0.02152225256967108,0.49206349206349204,-0.018392654837753566,-0.023614872387940626,-0.028682724301464336,-0.031971489900594285,0.23959209565136494,-0.02473839462277963,0.011757120105335287,0.015038215382897896,-0.6263929823003387,-0.42162330627759953
lstm,fast1000,lstm_base_20250819_205910,mean_XT.csv,315,441,0.06389754492684574,0.19418249912470875,0.3290592366195121,0.5778085031119266,0.04329496823672829,0.921943548763969,-0.0469605414504749,118,0.022571908475352582,0.5,-0.018392654837753566,-0.023614872387940626,-0.028682724301464336,-0.031971489900594285,0.2438741806753819,-0.018293693321469642,0.012280422587882043,0.015306517264850956,-0.5783149563225398,-0.4031113699732384
lstm,fast1000,lstm_base_20250819_205910,mean_XT.csv,336,462,0.0001682858201608184,0.21286278482588378,0.0007905835691216378,0.0012372148983526203,-0.04400300837985305,-0.9196218722529903,-0.047849023286113956,99,0.02311387196706058,0.49206349206349204,-0.01902339613830292,-0.029012868588362144,-0.036946645368714136,-0.03859924063779585,0.25799721554300303,-0.00827667728782845,0.013130706508321374,0.01620044094405987,-0.47134752943728864,-0.6280599340531674
lstm,fast1000,lstm_base_20250819_205910,mean_XT.csv,357,483,0.03813638306269662,0.2133485657767848,0.17875153237541183,0.30100867582865976,-0.0012371923798571993,-0.025856167898337,-0.047849023286113956,40,0.022133096960487254,0.5,-0.01851600158504893,-0.026259257650299368,-0.03515449227488339,-0.03859924063779585,0.2725875710604924,-0.13085376830937667,0.013503672472231689,0.017110211624550974,-0.6337755020111853,-0.4551550771541598
lstm,fast1000,lstm_base_20250819_205910,mean_XT.csv,378,504,0.03351191825097111,0.21335709279330195,0.15706962356970758,0.26265869619572335,0.009172478401125339,0.19169625148413932,-0.047849023286113956,61,0.023281311767851764,0.48412698412698413,-0.018396260266007904,-0.026259257650299368,-0.03515449227488339,-0.03859924063779585,0.26838780760047753,-0.09382237137149366,0.013246156600607309,0.016847360432340083,-0.5838375582290172,-0.4795079288422934
lstm,fast1000,lstm_base_20250819_205910,mean_XT.csv,399,525,0.08183314131291897,0.21438229509042267,0.3817159494369775,0.6347965815328829,0.013075768145277111,0.2732713699732239,-0.04784902328611418,82,0.02409327120266715,0.5,-0.018396260266007904,-0.026506873927554606,-0.03515449227488339,-0.03859924063779585,0.25942807319578604,-0.009694153317622098,0.013004246306161902,0.016280576736392615,-0.46495003393157686,-0.30980786966114104
lstm,fast1000,lstm_base_20250819_205910,mean_XT.csv,420,546,0.018251004976355567,0.21093902541254683,0.08652265715488598,0.1338498155186184,0.0013222681007978299,0.027634171190732665,-0.04784902328611407,103,0.02379016483327636,0.5079365079365079,-0.0192079196059762,-0.027962813164854192,-0.03586017627633396,-0.03859924063779585,0.24390227007664667,0.09465402850205169,0.012357759925608362,0.01531396578780813,-0.33882109809685335,-0.590215888431077
lstm,fast1000,lstm_base_20250819_205910,mean_XT.csv,441,567,0.006591995055909461,0.21095758390697134,0.03124796432450808,0.04884317717197107,-0.002760901396142934,-0.05770026651608085,-0.047849023286113956,124,0.02539159011325971,0.49206349206349204,-0.0192079196059762,-0.027962813164854192,-0.03586017627633396,-0.03859924063779585,0.24892921559316597,0.054005925716478075,0.011691536765422984,0.015630918789526545,-0.3945683372831703,-0.6251335528185499
lstm,fast1000,lstm_base_20250819_205910,mean_XT.csv,462,588,0.030935396553726898,0.21062656145472702,0.1468731974736068,0.2916018704973875,-0.009014525999025302,-0.1623435762119037,-0.0555274573184148,103,0.023955936738277235,0.47619047619047616,-0.0177723929407039,-0.022271216704111838,-0.02560301934305556,-0.027306623302807587,0.2602379332100443,-0.04311212751418747,0.013248329846429934,0.01633657309798833,-0.5281173897637002,-0.5044253227308007
lstm,fast1000,lstm_base_20250819_205910,mean_XT.csv,483,609,0.0015046230146700257,0.21467094832275851,0.007008973624171166,0.012659125357496966,0.003565708658962663,0.06421523388898533,-0.05552745731841491,41,0.02009612167681358,0.46825396825396826,-0.017577846349988324,-0.02449358833011087,-0.02772007134740728,-0.03505612920276485,0.26068498853114525,-0.018250142934431408,0.012672076484234096,0.01636874253873268,-0.4768798285338163,-0.6164581163296649
lstm,fast1000,lstm_base_20250819_205910,mean_XT.csv,504,630,-0.008780142323537188,0.22933986038055834,-0.03828441470648729,-0.06757689606311083,-0.01845790685712745,-0.33241044608405185,-0.05552745731841491,62,0.02127311821902613,0.47619047619047616,-0.020115701980503383,-0.027691557590010376,-0.03256971942250705,-0.037623947947297065,0.2828294565693295,-0.10067953167233427,0.01449371675215922,0.017758706481796258,-0.5230867631549831,-0.6045556371587614
lstm,fast1000,lstm_base_20250819_205910,mean_XT.csv,525,651,0.026304398893544523,0.23365935689418388,0.11257584221400072,0.20051254418412778,-0.01561247594841464,-0.2811667723030627,-0.05552745731841435,83,0.02436891096583949,0.48412698412698413,-0.02016522097278836,-0.027592019505872454,-0.03256971942250705,-0.037623947947297065,0.27035789791206355,0.03339587388498149,0.01368852401290444,0.016971799359941805,-0.34014100776834777,-0.5026729463278296
lstm,fast1000,lstm_base_20250819_205910,mean_XT.csv,546,672,0.018832071450360033,0.23303629819643673,0.08081175162886273,0.1484119767859974,0.01377854695040881,0.24813934611479813,-0.0555274573184148,104,0.025976159650899756,0.49206349206349204,-0.02016522097278836,-0.02649245369344011,-0.031571799464205595,-0.037623947947297065,0.2706485806279161,0.02681076974136913,0.013449478201598001,0.01699099569625049,-0.3503662870776749,-0.529742030115238
lstm,fast1000,lstm_base_20250819_205910,mean_XT.csv,567,693,0.016434416027735432,0.2444185163523612,0.06723883391896168,0.10614079856863474,-0.0414499355889657,-0.7464763846699585,-0.0555274573184148,125,0.02753665532653268,0.5317460317460317,-0.020927358196736186,-0.031861964059499245,-0.03950910752355901,-0.043261123526947665,0.2910041740200264,-0.05963219922001779,0.014253771234786057,0.018267811641259735,-0.4189461556103635,-0.5009260931158772
lstm,fast1000,lstm_base_20250819_205910,mean_XT.csv,588,714,0.026714249182636207,0.22463254475957412,0.11892421559497832,0.16508256278183558,-0.029163059589694784,-0.5555422354645492,-0.052494765884556704,102,0.025659312635382982,0.5317460317460317,-0.020592687547617256,-0.03127911112498422,-0.03950910752355901,-0.043261123526947665,0.2771326649034142,-0.08651614559896179,0.013003371372994274,0.017396612909130832,-0.5235093328389528,-0.48890574073823156
lstm,fast1000,lstm_base_20250819_205910,mean_XT.csv,609,735,0.03728069518306665,0.21604502305216924,0.1725598426493923,0.24850256758275932,-0.029829139985855346,-0.5682307461176956,-0.05249476588455659,123,0.0272604453516942,0.5238095238095238,-0.020375109996811996,-0.028284462596120608,-0.033717769429369465,-0.03949080437442376,0.26990783268529006,-0.08725639508138423,0.013412075759357312,0.016942244507945625,-0.5621201374649827,-0.462844310867388
lstm,fast1000,lstm_base_20250819_205910,mean_XT.csv,630,756,0.039359008337933155,0.20361364776918744,0.19330240761930548,0.2757879919132466,0.012976545898352176,0.28754989502207035,-0.04512797995407436,67,0.021063165090909775,0.5317460317460317,-0.020227452480453906,-0.02625688943745855,-0.030727040583379484,-0.03921908564361637,0.23815209515870892,0.09354368619756431,0.011523358803272281,0.014950470681862789,-0.36948422920973667,-0.5158341839495445
lstm,fast1000,lstm_base_20250819_205910,mean_XT.csv,651,777,0.015552642752886483,0.20619385674310017,0.07542728478212492,0.10887085153885054,0.012017106535467281,0.2662894848760524,-0.04512797995407436,88,0.021708531516954437,0.5317460317460317,-0.020227452480453906,-0.02682653645759828,-0.031141111017837748,-0.03921908564361637,0.23523479381668402,0.1334264190145748,0.011928107953556706,0.01477094751124375,-0.303545932258674,-0.6234339523829071
lstm,fast1000,lstm_base_20250819_205910,mean_XT.csv,672,798,0.0258164292469667,0.21011442270554193,0.12286843004178871,0.18146845765220276,0.007538690311529095,0.16705135747713581,-0.04512797995407436,109,0.023108717761574492,0.5158730158730159,-0.02039463742172637,-0.02695667733017764,-0.031141111017837748,-0.03921908564361637,0.2625738539428778,-0.06695477882719603,0.013117873559659684,0.016483717786824743,-0.5633624811069704,-0.5194331754855704
lstm,fast1000,lstm_base_20250819_205910,mean_XT.csv,693,819,0.008653025645585233,0.21148701586342417,0.040915162617705364,0.06879983624426346,-0.0023807647328103476,-0.05478761460784619,-0.043454433084031296,68,0.018985376702248792,0.46825396825396826,-0.020227452480453906,-0.02469103003715881,-0.02421979963741763,-0.03346457140719916,0.24077649951248695,0.12307683895461234,0.011807028098241464,0.015119469016387523,-0.29827511617427915,-0.6377407042021198
lstm,fast1000,lstm_base_20250819_205910,mean_XT.csv,714,840,0.02969207468794499,0.22031890990616365,0.1347686165503959,0.23826343720176713,0.01951027016336937,0.44898227358393694,-0.043454433084031185,68,0.019787776852344455,0.48412698412698413,-0.020221247392677832,-0.026125179599020183,-0.029011548266072905,-0.03638302353666384,0.24027466636165085,0.182037843828811,0.01161387993327546,0.015084866772151002,-0.19080454188661755,-0.5515101834023606
lstm,fast1000,lstm_base_20250819_205910,mean_XT.csv,735,861,0.03598723242638946,0.21812406486221103,0.16498515397245417,0.2842575199669369,0.01439076250803839,0.29751374648018697,-0.04837007593192588,51,0.022862723752462826,0.5079365079365079,-0.021249425250069644,-0.026491251674686467,-0.029011548266072905,-0.03638302353666384,0.260497948873779,0.007375518639446921,0.013280582837246854,0.016352252817157287,-0.4276083980647716,-0.4845288345620272
lstm,fast1000,lstm_base_20250819_205910,mean_XT.csv,756,882,-0.007317684354623433,0.21838381250500424,-0.03350836433655425,-0.05580197843637199,-0.03080365944096508,-0.636832976742009,-0.04837007593192544,52,0.02470763754422145,0.5079365079365079,-0.021249425250069644,-0.027916351858595662,-0.03233266079875671,-0.037624281181964814,0.2648138063326551,-0.026870688540134875,0.013087252193736786,0.016628985316198924,-0.47282682475311355,-0.6401618053919375
lstm,fast1000,lstm_base_20250819_205910,mean_XT.csv,777,903,0.017353661328592063,0.22006654624291921,0.07885642604413086,0.1294372507349925,-0.006354424992223162,-0.13137099476887795,-0.048370075931925105,73,0.026827651292314705,0.5,-0.021543994364751157,-0.028670382725685957,-0.03233266079875671,-0.037624281181964814,0.26567009384888834,-0.022192295207950557,0.01296717032348371,0.01667900709592563,-0.45912804398488727,-0.5452338897949094
lstm,fast1000,lstm_base_20250819_205910,mean_XT.csv,798,924,-0.009001950222073063,0.2292238198021238,-0.039271443211460075,-0.06441950511156792,-0.027190889820126518,-0.5621427979231226,-0.04837007593192555,94,0.028678771260457713,0.5,-0.0224517865427149,-0.030076300185675087,-0.03233266079875671,-0.037624281181964814,0.26875174047817374,0.016061767634787897,0.013524706959331865,0.016876133942254377,-0.37685279144201367,-0.6370487123821156
lstm,fast1000,lstm_base_20250819_205910,mean_XT.csv,819,945,0.052304017550548254,0.22886070672064535,0.22854083735043348,0.3973590566042038,0.02630534994021927,0.5438352004499744,-0.04837007593192566,115,0.029868078169868542,0.5396825396825397,-0.02305237409830665,-0.027812130409940603,-0.03008470321594761,-0.031712031976106225,0.2687782396645867,0.013348085194237335,0.013653762935726505,0.016869753775665342,-0.38018114837504124,-0.4088946433558033
lstm,fast1000,lstm_base_20250819_205910,mean_XT.csv,840,966,0.036834785600751596,0.2295791463776856,0.16044482341681812,0.2727107650654708,-0.014517161338999496,-0.38904188563202663,-0.037315162904414056,37,0.02184049114936529,0.5317460317460317,-0.02305237409830665,-0.02812119572195063,-0.03170729610400024,-0.03279376056814132,0.28659746541485875,-0.1313582151714198,0.014606466705844227,0.017989038795052172,-0.5595960125902439,-0.43744704517107197
lstm,fast1000,lstm_base_20250819_205910,mean_XT.csv,861,987,-0.020872023586471666,0.2385109106322442,-0.08750972243216947,-0.15186588641512622,-0.05265638502557468,-1.086351712308548,-0.04847084459753592,37,0.02280143024156713,0.5079365079365079,-0.024516361303093703,-0.029206902002040697,-0.03217720809611377,-0.03279376056814132,0.2705559796450406,0.06449893404539529,0.013883244567464025,0.01699119609465389,-0.2891174166468955,-0.6766733591571817
lstm,fast1000,lstm_base_20250819_213920,mean_XT.csv,0,126,0.07749121916832746,0.18227217110921384,0.4251401554979903,0.6717663432823499,0.046838396374121016,1.1596850667641254,-0.040388893257731096,52,0.014928779689558708,0.5476190476190477,-0.018666585997152704,-0.023698711892975503,-0.024631430880694107,-0.02917514706627622,0.23280165169472317,-0.004360867691346911,0.011490417127057591,0.014610682621795665,-0.6321548261406742,-0.36389252488105395
lstm,fast1000,lstm_base_20250819_213920,mean_XT.csv,21,147,0.06946258131453442,0.20151043454714382,0.3447096001288385,0.6082655615988611,0.026957177342736394,0.5734989828447598,-0.0470047517940122,52,0.01873971890150108,0.5079365079365079,-0.018666585997152704,-0.023698711892975503,-0.024631430880694107,-0.02917514706627622,0.25067001671139233,-0.02557424243472835,0.013091157022663188,0.015732245659674432,-0.5482726154423043,-0.36998209798759146
lstm,fast1000,lstm_base_20250819_213920,mean_XT.csv,42,168,0.045533324959736055,0.19456377396042668,0.23402776391969715,0.4103346430855348,0.04749031651364688,1.010330119851769,-0.04700475179401209,57,0.020514594922564966,0.47619047619047616,-0.017958629148225852,-0.022885479614933528,-0.023645070269401852,-0.028517573325414713,0.24226799316924802,-0.0016811535071694613,0.012216943673819902,0.015207816334136244,-0.5519253502456722,-0.48158517975899773
lstm,fast1000,lstm_base_20250819_213920,mean_XT.csv,63,189,0.03684654070002602,0.21585532989191364,0.17070016625707776,0.30997366917990843,0.03563003281654953,0.7580091683642947,-0.047004751794012534,74,0.021008700065506657,0.4603174603174603,-0.020421579064868686,-0.024654080277063808,-0.026340587168787146,-0.03022657340374718,0.2549176221052676,0.037874900354717286,0.013174742528827565,0.01600218451098567,-0.3960278002129394,-0.4917645875741266
lstm,fast1000,lstm_base_20250819_213920,mean_XT.csv,84,210,0.03104872512303669,0.22807941276710691,0.13613120424306208,0.2515630431859086,-0.011260148007362747,-0.21020218883638217,-0.0535681767620767,74,0.02470280315148344,0.4523809523809524,-0.02123734917317743,-0.025151894207136576,-0.026409675782422672,-0.03022657340374718,0.252486735837942,0.13721641626952077,0.012749701212557031,0.015850475153228377,-0.22679916583837256,-0.5194620400223571
lstm,fast1000,lstm_base_20250819_213920,mean_XT.csv,105,231,-0.010235451415161023,0.22392072049305992,-0.04571015756211921,-0.08254097882931515,-0.04578903411351609,-0.8547805223404934,-0.053568176762077035,74,0.02761184986006514,0.4444444444444444,-0.020421579064868686,-0.024864423853644704,-0.026409675782422672,-0.03022657340374718,0.2593059843259486,0.05651562540491612,0.013258325865229426,0.016284176046170835,-0.3433961051930223,-0.6650114607397627
lstm,fast1000,lstm_base_20250819_213920,mean_XT.csv,126,252,0.06466528952472017,0.22704041836027025,0.2848184036646223,0.5269657363217484,0.03992514169970307,0.7453145526499907,-0.053568176762077035,58,0.027967590137898752,0.4603174603174603,-0.02123734917317743,-0.024575242872644325,-0.026409675782422672,-0.028023441784921332,0.2486660401693426,0.15989117975970682,0.012493520431810031,0.015607004161144458,-0.20031106178620695,-0.39225585612275105
lstm,fast1000,lstm_base_20250819_213920,mean_XT.csv,147,273,0.024741646799505856,0.224576178042033,0.11017039748033769,0.1907673819826384,0.028973962602000247,0.540880133566765,-0.053568176762076924,79,0.02993152976772978,0.47619047619047616,-0.022892184772618146,-0.02580320536338481,-0.028437619073405303,-0.029453875681434427,0.2723272950690353,-0.046114459094468686,0.013596113167021794,0.017095501242570005,-0.47196464104289837,-0.5047762588970259
lstm,fast1000,lstm_base_20250819_213920,mean_XT.csv,168,294,-0.040790934079050656,0.22076288966417662,-0.18477260440421678,-0.32190492892365635,-0.058477780274369895,-1.0916514955156837,-0.053568176762077035,100,0.031782448655469385,0.47619047619047616,-0.022402442885870476,-0.02565169549785245,-0.028437619073405303,-0.029453875681434427,0.2490561741887856,0.11717961218562511,0.012063754272235716,0.015647430853630004,-0.27613028323301947,-0.8150648533016422
lstm,fast1000,lstm_base_20250819_213920,mean_XT.csv,189,315,-0.006726116960393824,0.2004811497723084,-0.033549872235034806,-0.05576312748494984,0.001624966275145967,0.030334545122998217,-0.053568176762076924,121,0.03367761552109688,0.48412698412698413,-0.02042655869053783,-0.024717497235760333,-0.027652207647874592,-0.029453875681434427,0.25978170895653935,-0.11340784251514525,0.012998041332122765,0.0163134202164286,-0.681914949476391,-0.6502848781730652
lstm,fast1000,lstm_base_20250819_213920,mean_XT.csv,210,336,0.04461963337080821,0.1955417565177627,0.22818468119240318,0.36830569272784347,0.037110721342917374,0.8426969577498796,-0.044038038824784964,84,0.023625782620954227,0.5,-0.021651894941911047,-0.024627265818658324,-0.027573429783862506,-0.029453875681434427,0.2324427362711505,0.08790455991305168,0.011401065767226442,0.014591757616960842,-0.41448147093511767,-0.50587240761107
lstm,fast1000,lstm_base_20250819_213920,mean_XT.csv,231,357,0.040439307717327955,0.20499453499286044,0.19727017463532082,0.30392960153921816,0.01772646324120042,0.4025261731506536,-0.04403803882478452,105,0.023784486369864587,0.5079365079365079,-0.0220661606538462,-0.027230221478652776,-0.030673322844714274,-0.031971489900594285,0.253667707209082,-0.026757589666385147,0.012536236285408288,0.015923359423783538,-0.5326602808823389,-0.4800244131284229
lstm,fast1000,lstm_base_20250819_213920,mean_XT.csv,252,378,-0.022225947831163495,0.19242175015155444,-0.11550642177226841,-0.1791273433693555,0.02063370964349409,0.49462979285846076,-0.04171546061601361,55,0.021200583777082088,0.49206349206349204,-0.02042655869053783,-0.025921239018209103,-0.030673322844714274,-0.031971489900594285,0.2395122971650553,0.007297398144065718,0.011726378814374223,0.015045675747440172,-0.5530167795921885,-0.7700312260128583
lstm,fast1000,lstm_base_20250819_213920,mean_XT.csv,273,399,-0.05183073244804137,0.18576918633230266,-0.27900607991751075,-0.44651006454609876,-0.06656470020594174,-1.4174602368275775,-0.046960541450475124,76,0.022967531933288945,0.48412698412698413,-0.019504609176690748,-0.02400359005074634,-0.028682724301464336,-0.031971489900594285,0.24119769683062814,-0.054597382540531286,0.01230565781830317,0.0151574284542163,-0.6910823976643519,-0.8873912780284156
lstm,fast1000,lstm_base_20250819_213920,mean_XT.csv,294,420,0.06118838847349273,0.18793777946946602,0.32557790480563764,0.5513570084511824,0.027719135205565015,0.5902643868533201,-0.04696054145047579,97,0.02152225256967108,0.49206349206349204,-0.018392654837753566,-0.023614872387940626,-0.028682724301464336,-0.031971489900594285,0.23959209565136494,-0.02473839462277963,0.011757120105335287,0.015038215382897896,-0.6263929823003387,-0.42162330627759953
lstm,fast1000,lstm_base_20250819_213920,mean_XT.csv,315,441,0.06389754492684574,0.19418249912470875,0.3290592366195121,0.5778085031119266,0.04329496823672829,0.921943548763969,-0.0469605414504749,118,0.022571908475352582,0.5,-0.018392654837753566,-0.023614872387940626,-0.028682724301464336,-0.031971489900594285,0.2438741806753819,-0.018293693321469642,0.012280422587882043,0.015306517264850956,-0.5783149563225398,-0.4031113699732384
lstm,fast1000,lstm_base_20250819_213920,mean_XT.csv,336,462,0.0001682858201608184,0.21286278482588378,0.0007905835691216378,0.0012372148983526203,-0.04400300837985305,-0.9196218722529903,-0.047849023286113956,99,0.02311387196706058,0.49206349206349204,-0.01902339613830292,-0.029012868588362144,-0.036946645368714136,-0.03859924063779585,0.25799721554300303,-0.00827667728782845,0.013130706508321374,0.01620044094405987,-0.47134752943728864,-0.6280599340531674
lstm,fast1000,lstm_base_20250819_213920,mean_XT.csv,357,483,0.03813638306269662,0.2133485657767848,0.17875153237541183,0.30100867582865976,-0.0012371923798571993,-0.025856167898337,-0.047849023286113956,40,0.022133096960487254,0.5,-0.01851600158504893,-0.026259257650299368,-0.03515449227488339,-0.03859924063779585,0.2725875710604924,-0.13085376830937667,0.013503672472231689,0.017110211624550974,-0.6337755020111853,-0.4551550771541598
lstm,fast1000,lstm_base_20250819_213920,mean_XT.csv,378,504,0.03351191825097111,0.21335709279330195,0.15706962356970758,0.26265869619572335,0.009172478401125339,0.19169625148413932,-0.047849023286113956,61,0.023281311767851764,0.48412698412698413,-0.018396260266007904,-0.026259257650299368,-0.03515449227488339,-0.03859924063779585,0.26838780760047753,-0.09382237137149366,0.013246156600607309,0.016847360432340083,-0.5838375582290172,-0.4795079288422934
